"id","mac","glasses","pet.type","favorite.color","prior.gpa","height","tutoring","passed"
4170,FALSE,FALSE,"dog","red",3.62,69,FALSE,FALSE
4171,TRUE,TRUE,"none","blue",3.39,65,TRUE,TRUE
4172,FALSE,TRUE,"cat","blue",2.24,66,TRUE,TRUE
4173,TRUE,TRUE,"none","blue",3.73,61,FALSE,FALSE
4174,TRUE,TRUE,"dog","red",2.8,68,FALSE,FALSE
4175,FALSE,TRUE,"none","blue",1.58,62,TRUE,FALSE
4176,FALSE,TRUE,"dog","green",3.71,63,TRUE,TRUE
4177,FALSE,TRUE,"dog","blue",3.72,68,TRUE,TRUE
4178,TRUE,FALSE,"none","green",3.85,67,FALSE,TRUE
4179,TRUE,TRUE,"dog","red",3.46,67,FALSE,FALSE
4180,TRUE,FALSE,"none","red",3.11,71,FALSE,TRUE
4181,FALSE,TRUE,"dog","blue",3.61,66,TRUE,TRUE
4182,TRUE,TRUE,"none","red",3.59,68,TRUE,TRUE
4183,FALSE,FALSE,"cat","red",3,62,FALSE,TRUE
4184,FALSE,TRUE,"none","red",3.91,70,FALSE,TRUE
4185,FALSE,FALSE,"none","red",1.72,71,FALSE,FALSE
4186,FALSE,FALSE,"none","red",3.85,71,FALSE,TRUE
4187,TRUE,TRUE,"none","green",3.42,64,TRUE,TRUE
4188,FALSE,TRUE,"dog","orange",3.85,67,TRUE,TRUE
4189,FALSE,TRUE,"cat","red",2.97,62,TRUE,FALSE
4190,TRUE,FALSE,"cat","red",2.02,63,TRUE,TRUE
4191,TRUE,FALSE,"none","red",2.42,67,TRUE,TRUE
4192,FALSE,FALSE,"dog","blue",3.96,70,TRUE,TRUE
4193,TRUE,TRUE,"dog","orange",3.22,66,TRUE,TRUE
4194,FALSE,FALSE,"cat","red",3.68,66,TRUE,TRUE
4195,FALSE,TRUE,"cat","red",3.68,70,FALSE,TRUE
4196,FALSE,FALSE,"cat","green",3.96,69,TRUE,TRUE
4197,FALSE,FALSE,"none","orange",2.33,73,TRUE,FALSE
4198,TRUE,TRUE,"none","green",3.76,71,FALSE,TRUE
4199,FALSE,FALSE,"none","red",3.3,71,FALSE,TRUE
4200,TRUE,FALSE,"dog","orange",3.82,68,FALSE,TRUE
4201,FALSE,TRUE,"none","blue",2.33,64,TRUE,TRUE
4202,FALSE,TRUE,"dog","blue",3.36,69,FALSE,TRUE
4203,TRUE,FALSE,"fish","green",3.34,63,TRUE,TRUE
4204,FALSE,TRUE,"dog","blue",2.88,68,FALSE,TRUE
4205,FALSE,TRUE,"dog","red",3.38,63,TRUE,TRUE
4206,FALSE,TRUE,"dog","blue",3.56,67,TRUE,FALSE
4207,TRUE,FALSE,"dog","red",1.93,66,TRUE,TRUE
4208,FALSE,TRUE,"none","red",2.41,63,TRUE,FALSE
4209,FALSE,FALSE,"dog","red",2.52,63,FALSE,TRUE
4210,FALSE,TRUE,"dog","red",3.11,66,FALSE,TRUE
4211,FALSE,FALSE,"none","blue",4,71,FALSE,TRUE
4212,FALSE,TRUE,"cat","blue",3.49,67,FALSE,TRUE
4213,FALSE,FALSE,"cat","red",2.92,65,TRUE,TRUE
4214,FALSE,TRUE,"fish","green",3.16,63,TRUE,TRUE
4215,TRUE,FALSE,"none","green",3.81,70,FALSE,TRUE
4216,FALSE,TRUE,"none","orange",0.53,64,FALSE,FALSE
4217,FALSE,TRUE,"dog","blue",3.71,63,TRUE,TRUE
4218,FALSE,FALSE,"fish","green",2.85,64,FALSE,TRUE
4219,TRUE,TRUE,"dog","red",3.76,64,TRUE,TRUE
4220,FALSE,TRUE,"dog","green",2.37,66,TRUE,FALSE
4221,FALSE,FALSE,"dog","red",3.35,65,FALSE,TRUE
4222,FALSE,FALSE,"none","blue",3.19,63,FALSE,TRUE
4223,FALSE,FALSE,"cat","red",2.91,68,TRUE,FALSE
4224,FALSE,FALSE,"none","blue",1.79,62,TRUE,FALSE
4225,FALSE,FALSE,"dog","orange",2.16,70,TRUE,FALSE
4226,FALSE,TRUE,"dog","blue",2.42,71,FALSE,FALSE
4227,FALSE,FALSE,"none","blue",3.87,69,TRUE,TRUE
4228,FALSE,FALSE,"none","blue",3.51,65,FALSE,TRUE
4229,TRUE,FALSE,"none","blue",3.75,63,TRUE,TRUE
4230,TRUE,TRUE,"none","green",2.75,65,TRUE,TRUE
4231,TRUE,TRUE,"none","blue",3.24,62,FALSE,TRUE
4232,TRUE,FALSE,"dog","blue",3.99,66,TRUE,TRUE
4233,TRUE,FALSE,"dog","blue",3.95,65,FALSE,TRUE
4234,TRUE,FALSE,"none","red",1.97,68,TRUE,FALSE
4235,TRUE,TRUE,"none","blue",2.86,67,TRUE,TRUE
4236,FALSE,TRUE,"none","blue",3.76,64,FALSE,TRUE
4237,TRUE,FALSE,"dog","orange",3.99,68,TRUE,TRUE
4238,TRUE,TRUE,"dog","green",3.28,68,TRUE,TRUE
4239,TRUE,FALSE,"dog","blue",2.61,65,FALSE,FALSE
4240,FALSE,FALSE,"none","red",3.57,64,FALSE,TRUE
4241,FALSE,FALSE,"none","red",3.78,67,TRUE,TRUE
4242,TRUE,FALSE,"dog","blue",3.1,63,TRUE,TRUE
4243,TRUE,TRUE,"cat","blue",2.86,64,TRUE,TRUE
4244,FALSE,TRUE,"dog","blue",2.78,64,FALSE,TRUE
4245,FALSE,TRUE,"none","green",2.71,68,TRUE,TRUE
4246,FALSE,TRUE,"none","red",3.17,68,FALSE,TRUE
4247,TRUE,FALSE,"cat","green",3.83,65,FALSE,TRUE
4248,TRUE,TRUE,"dog","red",3.64,65,TRUE,TRUE
4249,FALSE,FALSE,"none","blue",3.92,70,FALSE,TRUE
4250,FALSE,FALSE,"dog","blue",3.54,66,FALSE,TRUE
4251,TRUE,TRUE,"none","orange",3.17,67,TRUE,TRUE
4252,TRUE,TRUE,"none","blue",3.69,69,TRUE,TRUE
4253,TRUE,FALSE,"cat","orange",3.32,68,FALSE,TRUE
4254,FALSE,TRUE,"dog","orange",3.79,65,TRUE,TRUE
4255,FALSE,FALSE,"cat","blue",3.69,67,TRUE,TRUE
4256,TRUE,FALSE,"cat","red",3.63,64,FALSE,TRUE
4257,FALSE,TRUE,"none","red",3.93,65,TRUE,TRUE
4258,FALSE,TRUE,"none","green",3.85,71,TRUE,TRUE
4259,FALSE,TRUE,"dog","green",3.97,61,FALSE,TRUE
4260,TRUE,FALSE,"dog","red",3.11,63,TRUE,TRUE
4261,TRUE,FALSE,"dog","green",2.8,64,FALSE,TRUE
4262,FALSE,FALSE,"dog","red",3.95,68,TRUE,TRUE
4263,TRUE,FALSE,"none","blue",3.38,65,TRUE,FALSE
4264,FALSE,TRUE,"none","green",3.72,64,FALSE,TRUE
4265,FALSE,TRUE,"cat","blue",2.71,67,FALSE,TRUE
4266,FALSE,FALSE,"none","green",1.92,70,TRUE,TRUE
4267,FALSE,FALSE,"dog","blue",3.22,66,TRUE,FALSE
4268,FALSE,FALSE,"none","red",3.97,64,FALSE,FALSE
4269,TRUE,TRUE,"none","red",3.96,62,TRUE,TRUE
4270,TRUE,FALSE,"none","red",2.19,64,TRUE,FALSE
4271,TRUE,TRUE,"fish","blue",2.7,64,FALSE,FALSE
4272,TRUE,TRUE,"dog","blue",3.92,67,FALSE,TRUE
4273,FALSE,TRUE,"none","orange",3.62,65,FALSE,TRUE
4274,TRUE,TRUE,"cat","green",3.18,66,TRUE,TRUE
4275,FALSE,FALSE,"dog","red",2.17,70,TRUE,TRUE
4276,FALSE,TRUE,"cat","orange",4,69,TRUE,FALSE
4277,FALSE,FALSE,"dog","orange",2.95,71,TRUE,FALSE
4278,FALSE,TRUE,"cat","blue",3.52,72,TRUE,FALSE
4279,TRUE,FALSE,"none","blue",2.32,68,TRUE,TRUE
4280,TRUE,TRUE,"none","blue",3.65,68,TRUE,TRUE
4281,FALSE,FALSE,"cat","orange",3.47,72,TRUE,TRUE
4282,FALSE,TRUE,"cat","green",2.6,69,TRUE,TRUE
4283,FALSE,TRUE,"dog","orange",3.67,68,TRUE,TRUE
4284,FALSE,TRUE,"cat","blue",2.68,59,TRUE,TRUE
4285,FALSE,TRUE,"fish","green",2.99,68,FALSE,TRUE
4286,FALSE,TRUE,"dog","green",2.87,66,TRUE,FALSE
4287,FALSE,TRUE,"dog","blue",2.14,63,TRUE,TRUE
4288,FALSE,FALSE,"dog","orange",3.56,62,FALSE,TRUE
4289,FALSE,FALSE,"dog","blue",3.91,65,FALSE,TRUE
4290,FALSE,TRUE,"dog","orange",3.34,70,FALSE,TRUE
4291,TRUE,TRUE,"dog","green",2.99,61,TRUE,TRUE
4292,FALSE,FALSE,"none","red",3.58,68,TRUE,TRUE
4293,TRUE,TRUE,"none","blue",3.78,63,TRUE,TRUE
4294,FALSE,TRUE,"none","red",3.56,65,TRUE,TRUE
4295,FALSE,TRUE,"cat","blue",3.54,64,TRUE,TRUE
4296,FALSE,TRUE,"none","orange",3.77,64,FALSE,TRUE
4297,FALSE,TRUE,"dog","green",3.76,66,TRUE,TRUE
4298,FALSE,FALSE,"none","red",2.96,62,TRUE,TRUE
4299,FALSE,FALSE,"dog","blue",2.63,63,FALSE,TRUE
4300,TRUE,FALSE,"dog","blue",3.06,62,FALSE,TRUE
4301,FALSE,FALSE,"none","blue",3.46,66,FALSE,TRUE
4302,FALSE,FALSE,"dog","red",3.5,69,TRUE,TRUE
4303,TRUE,FALSE,"dog","blue",3.22,67,TRUE,TRUE
4304,TRUE,FALSE,"dog","blue",3.72,69,TRUE,TRUE
4305,FALSE,FALSE,"none","orange",3.2,68,TRUE,TRUE
4306,FALSE,FALSE,"cat","red",3.43,65,TRUE,TRUE
4307,FALSE,FALSE,"dog","green",3.75,69,FALSE,FALSE
4308,FALSE,FALSE,"cat","green",3.62,62,FALSE,TRUE
4309,TRUE,FALSE,"none","red",3.47,67,TRUE,TRUE
4310,FALSE,FALSE,"dog","green",3.52,69,TRUE,TRUE
4311,FALSE,FALSE,"none","green",3.84,68,FALSE,TRUE
4312,FALSE,TRUE,"dog","blue",2.93,66,FALSE,TRUE
4313,FALSE,FALSE,"none","red",3.81,64,FALSE,TRUE
4314,FALSE,FALSE,"dog","blue",3.77,66,TRUE,TRUE
4315,FALSE,TRUE,"none","orange",3.19,66,FALSE,TRUE
4316,TRUE,FALSE,"dog","blue",2.95,65,FALSE,TRUE
4317,FALSE,FALSE,"none","blue",2.01,63,TRUE,TRUE
4318,FALSE,FALSE,"dog","red",3.1,63,FALSE,FALSE
4319,FALSE,TRUE,"fish","blue",3.6,60,TRUE,FALSE
4320,FALSE,TRUE,"none","red",3.79,68,FALSE,TRUE
4321,FALSE,FALSE,"dog","orange",3.4,64,FALSE,TRUE
4322,FALSE,FALSE,"none","green",3.76,66,TRUE,TRUE
4323,TRUE,FALSE,"cat","green",3.92,64,FALSE,TRUE
4324,FALSE,TRUE,"dog","red",3.6,70,FALSE,TRUE
4325,TRUE,TRUE,"dog","green",3.91,66,TRUE,TRUE
4326,FALSE,FALSE,"dog","green",3,70,TRUE,TRUE
4327,FALSE,TRUE,"none","blue",2.59,62,TRUE,FALSE
4328,FALSE,FALSE,"dog","orange",3.66,70,TRUE,TRUE
4329,TRUE,TRUE,"none","green",2.72,67,FALSE,TRUE
4330,FALSE,FALSE,"dog","red",3.87,67,FALSE,TRUE
4331,TRUE,FALSE,"dog","red",3.44,70,FALSE,TRUE
4332,FALSE,FALSE,"dog","green",3.36,64,FALSE,TRUE
4333,TRUE,TRUE,"dog","red",3.57,63,FALSE,TRUE
4334,TRUE,FALSE,"dog","green",3.71,64,TRUE,TRUE
4335,FALSE,TRUE,"none","red",3.17,69,FALSE,TRUE
4336,FALSE,TRUE,"cat","red",2.24,65,FALSE,FALSE
4337,TRUE,FALSE,"none","red",1.96,66,FALSE,FALSE
4338,FALSE,TRUE,"none","orange",3.47,66,FALSE,TRUE
4339,FALSE,TRUE,"fish","blue",3.64,63,FALSE,TRUE
4340,FALSE,FALSE,"none","blue",3.7,68,FALSE,TRUE
4341,FALSE,FALSE,"none","blue",1.91,62,TRUE,FALSE
4342,FALSE,FALSE,"dog","blue",2.6,62,FALSE,FALSE
4343,TRUE,FALSE,"dog","red",3.16,65,FALSE,TRUE
4344,FALSE,FALSE,"cat","blue",3.87,67,TRUE,TRUE
4345,TRUE,FALSE,"dog","green",3.33,71,TRUE,TRUE
4346,TRUE,FALSE,"none","red",3.78,64,TRUE,TRUE
4347,FALSE,FALSE,"none","blue",3.63,63,FALSE,TRUE
4348,FALSE,TRUE,"none","red",3.18,69,TRUE,TRUE
4349,FALSE,FALSE,"none","red",3.96,67,FALSE,TRUE
4350,FALSE,TRUE,"dog","blue",3.75,60,FALSE,TRUE
4351,FALSE,TRUE,"dog","red",3.94,65,FALSE,TRUE
4352,FALSE,TRUE,"dog","blue",3.01,64,TRUE,TRUE
4353,FALSE,TRUE,"dog","green",3.89,66,TRUE,TRUE
4354,TRUE,TRUE,"cat","red",3.3,72,FALSE,TRUE
4355,FALSE,TRUE,"dog","green",3.72,67,FALSE,TRUE
4356,FALSE,FALSE,"dog","red",3.36,60,FALSE,TRUE
4357,FALSE,TRUE,"cat","green",1.84,67,TRUE,FALSE
4358,FALSE,FALSE,"dog","red",3.7,67,FALSE,TRUE
4359,FALSE,TRUE,"cat","red",3.61,65,TRUE,TRUE
4360,FALSE,TRUE,"cat","green",3.91,64,TRUE,TRUE
4361,TRUE,FALSE,"dog","red",3.72,64,FALSE,FALSE
4362,FALSE,TRUE,"none","orange",3.83,63,TRUE,TRUE
4363,TRUE,FALSE,"none","green",2.44,67,FALSE,FALSE
4364,FALSE,TRUE,"dog","blue",3.72,63,FALSE,TRUE
4365,FALSE,TRUE,"none","green",3.16,69,FALSE,TRUE
4366,FALSE,FALSE,"none","blue",3.57,67,FALSE,TRUE
4367,TRUE,TRUE,"dog","blue",2.82,68,TRUE,FALSE
4368,TRUE,TRUE,"none","blue",3.7,64,TRUE,TRUE
4369,TRUE,TRUE,"dog","orange",3.92,65,FALSE,TRUE
4370,TRUE,TRUE,"none","red",2.38,68,TRUE,TRUE
4371,FALSE,TRUE,"dog","blue",3.12,67,FALSE,FALSE
4372,FALSE,TRUE,"cat","red",2.16,64,TRUE,FALSE
4373,FALSE,FALSE,"none","orange",2.15,65,FALSE,TRUE
4374,FALSE,FALSE,"dog","green",3.96,68,TRUE,TRUE
4375,FALSE,FALSE,"dog","orange",2.55,62,FALSE,TRUE
4376,TRUE,TRUE,"dog","blue",3.6,63,TRUE,TRUE
4377,FALSE,FALSE,"none","red",3.54,64,FALSE,TRUE
4378,TRUE,TRUE,"dog","green",3.82,67,FALSE,TRUE
4379,TRUE,FALSE,"dog","red",3.75,65,FALSE,TRUE
4380,FALSE,FALSE,"none","blue",2.57,67,FALSE,TRUE
4381,FALSE,TRUE,"none","orange",3.48,63,TRUE,TRUE
4382,TRUE,TRUE,"dog","red",3.15,67,TRUE,TRUE
4383,FALSE,FALSE,"dog","green",2.52,68,FALSE,FALSE
4384,FALSE,FALSE,"dog","red",3.74,66,TRUE,FALSE
4385,TRUE,FALSE,"cat","blue",3.93,69,TRUE,TRUE
4386,TRUE,FALSE,"none","red",3.19,67,TRUE,TRUE
4387,FALSE,FALSE,"dog","red",3.41,67,FALSE,TRUE
4388,TRUE,TRUE,"dog","red",3.97,63,TRUE,TRUE
4389,TRUE,FALSE,"dog","blue",3.12,65,TRUE,TRUE
4390,FALSE,FALSE,"dog","red",3.6,69,FALSE,TRUE
4391,FALSE,TRUE,"none","blue",2.86,71,FALSE,FALSE
4392,FALSE,FALSE,"none","red",3.24,65,TRUE,TRUE
4393,FALSE,TRUE,"none","blue",1.63,71,TRUE,FALSE
4394,TRUE,TRUE,"dog","red",3.44,67,TRUE,TRUE
4395,FALSE,FALSE,"fish","blue",3.94,65,TRUE,TRUE
4396,FALSE,TRUE,"dog","red",3.27,65,TRUE,FALSE
4397,FALSE,FALSE,"none","blue",3.18,71,TRUE,TRUE
4398,FALSE,FALSE,"dog","blue",3.53,70,TRUE,TRUE
4399,FALSE,FALSE,"none","blue",3.95,65,FALSE,TRUE
4400,FALSE,FALSE,"cat","red",2.07,69,FALSE,FALSE
4401,FALSE,TRUE,"dog","red",2.96,66,TRUE,TRUE
4402,FALSE,FALSE,"dog","red",3.49,65,TRUE,TRUE
4403,FALSE,TRUE,"fish","blue",3.68,70,TRUE,FALSE
4404,TRUE,FALSE,"none","green",3.15,68,FALSE,FALSE
4405,TRUE,FALSE,"cat","blue",4,73,FALSE,TRUE
4406,FALSE,FALSE,"dog","blue",2.8,62,FALSE,TRUE
4407,FALSE,FALSE,"dog","orange",3.47,68,TRUE,TRUE
4408,FALSE,TRUE,"fish","red",3.38,63,FALSE,FALSE
4409,TRUE,TRUE,"cat","green",3.56,67,TRUE,TRUE
4410,FALSE,FALSE,"none","red",3.79,65,TRUE,TRUE
4411,FALSE,FALSE,"dog","red",3.93,64,TRUE,TRUE
4412,FALSE,FALSE,"cat","blue",3.75,57,TRUE,TRUE
4413,FALSE,TRUE,"none","blue",3.04,67,TRUE,TRUE
4414,FALSE,FALSE,"dog","red",3.08,69,FALSE,TRUE
4415,FALSE,FALSE,"none","green",3.65,70,FALSE,TRUE
4416,FALSE,TRUE,"dog","red",3.73,68,FALSE,TRUE
4417,FALSE,TRUE,"none","green",3.49,72,FALSE,FALSE
4418,FALSE,FALSE,"dog","red",3.53,71,FALSE,TRUE
4419,TRUE,FALSE,"none","red",3.63,72,TRUE,TRUE
4420,FALSE,FALSE,"dog","red",2.81,63,TRUE,TRUE
4421,FALSE,FALSE,"dog","blue",2.88,70,FALSE,TRUE
4422,FALSE,FALSE,"dog","blue",3.86,69,FALSE,TRUE
4423,FALSE,TRUE,"cat","green",2.57,70,TRUE,TRUE
4424,FALSE,TRUE,"cat","green",3.64,61,FALSE,TRUE
4425,FALSE,FALSE,"none","blue",3.97,72,TRUE,TRUE
4426,FALSE,TRUE,"none","blue",3.92,67,FALSE,TRUE
4427,FALSE,FALSE,"none","red",3.96,70,FALSE,TRUE
4428,FALSE,FALSE,"dog","blue",3.41,68,FALSE,TRUE
4429,FALSE,FALSE,"dog","blue",2.06,71,FALSE,FALSE
4430,FALSE,TRUE,"dog","green",3.89,66,TRUE,TRUE
4431,TRUE,FALSE,"none","blue",3.75,65,FALSE,TRUE
4432,TRUE,TRUE,"none","red",3.97,66,TRUE,TRUE
4433,FALSE,FALSE,"none","blue",2.84,67,FALSE,TRUE
4434,TRUE,FALSE,"dog","blue",3.55,65,TRUE,TRUE
4435,FALSE,TRUE,"dog","blue",3.06,62,TRUE,TRUE
4436,TRUE,FALSE,"dog","blue",3.78,65,FALSE,FALSE
4437,FALSE,TRUE,"dog","blue",3.64,67,FALSE,TRUE
4438,FALSE,FALSE,"cat","blue",3.83,65,TRUE,TRUE
4439,FALSE,FALSE,"cat","orange",3.9,66,FALSE,TRUE
4440,FALSE,TRUE,"none","orange",3.44,73,FALSE,TRUE
4441,TRUE,FALSE,"none","red",3.82,66,TRUE,TRUE
4442,TRUE,FALSE,"none","red",3.78,65,TRUE,TRUE
4443,TRUE,TRUE,"none","red",3.41,67,FALSE,TRUE
4444,FALSE,FALSE,"cat","green",3.47,67,TRUE,TRUE
4445,FALSE,FALSE,"none","orange",3.07,66,TRUE,TRUE
4446,TRUE,FALSE,"cat","red",3.88,64,FALSE,TRUE
4447,TRUE,TRUE,"none","red",3.47,67,TRUE,TRUE
4448,FALSE,FALSE,"none","red",3.86,63,TRUE,TRUE
4449,FALSE,TRUE,"fish","green",2.69,69,TRUE,FALSE
4450,FALSE,FALSE,"none","blue",3.5,63,FALSE,TRUE
4451,TRUE,TRUE,"cat","red",3.82,65,FALSE,FALSE
4452,TRUE,TRUE,"none","blue",3.97,69,FALSE,TRUE
4453,FALSE,TRUE,"fish","blue",3.47,68,TRUE,TRUE
4454,FALSE,TRUE,"none","blue",3.85,62,TRUE,TRUE
4455,FALSE,TRUE,"none","green",2.13,68,TRUE,TRUE
4456,FALSE,FALSE,"dog","blue",3.72,70,FALSE,FALSE
4457,TRUE,TRUE,"none","green",3.38,74,TRUE,TRUE
4458,TRUE,FALSE,"none","blue",3.94,70,TRUE,TRUE
4459,FALSE,FALSE,"none","red",3.2,65,TRUE,FALSE
4460,FALSE,FALSE,"dog","blue",2.62,66,FALSE,FALSE
4461,TRUE,TRUE,"none","blue",2.44,71,FALSE,FALSE
4462,FALSE,FALSE,"none","red",3.11,65,TRUE,TRUE
4463,FALSE,FALSE,"none","green",3.66,70,TRUE,FALSE
4464,FALSE,TRUE,"none","green",3.82,68,TRUE,TRUE
4465,TRUE,FALSE,"cat","blue",3.54,62,TRUE,TRUE
4466,FALSE,TRUE,"dog","blue",3.76,66,FALSE,TRUE
4467,FALSE,TRUE,"dog","green",1.23,67,TRUE,FALSE
4468,TRUE,TRUE,"dog","red",3.05,61,TRUE,TRUE
4469,FALSE,TRUE,"none","blue",3.5,63,TRUE,TRUE
4470,FALSE,FALSE,"cat","blue",3.19,60,FALSE,TRUE
4471,TRUE,TRUE,"none","red",3.81,62,FALSE,TRUE
4472,FALSE,FALSE,"none","orange",3.18,65,FALSE,FALSE
4473,TRUE,FALSE,"dog","blue",3.82,63,TRUE,FALSE
4474,FALSE,TRUE,"none","green",3.9,60,FALSE,TRUE
4475,FALSE,TRUE,"none","blue",1.88,68,FALSE,TRUE
4476,TRUE,TRUE,"dog","orange",3.88,59,FALSE,TRUE
4477,FALSE,FALSE,"none","red",3.86,67,FALSE,TRUE
4478,FALSE,TRUE,"none","red",3.06,68,TRUE,TRUE
4479,TRUE,TRUE,"dog","green",2.19,65,FALSE,FALSE
4480,FALSE,TRUE,"dog","green",3.65,70,FALSE,TRUE
4481,FALSE,FALSE,"none","green",3.38,66,TRUE,TRUE
4482,FALSE,TRUE,"cat","red",3.24,61,TRUE,TRUE
4483,FALSE,TRUE,"dog","green",3.27,66,TRUE,FALSE
4484,FALSE,FALSE,"none","blue",2.18,69,TRUE,FALSE
4485,FALSE,FALSE,"none","green",3.9,62,FALSE,TRUE
4486,FALSE,TRUE,"none","blue",3.82,68,TRUE,TRUE
4487,FALSE,TRUE,"cat","red",3.35,57,FALSE,FALSE
4488,FALSE,FALSE,"dog","red",3.28,63,TRUE,TRUE
4489,FALSE,TRUE,"dog","orange",3.78,69,TRUE,TRUE
4490,TRUE,TRUE,"cat","orange",3.91,66,TRUE,TRUE
4491,FALSE,TRUE,"none","orange",3.93,61,FALSE,TRUE
4492,TRUE,TRUE,"none","red",3.15,68,TRUE,FALSE
4493,FALSE,TRUE,"none","blue",3.47,65,TRUE,TRUE
4494,FALSE,FALSE,"cat","blue",3.42,63,FALSE,FALSE
4495,FALSE,FALSE,"none","green",3.4,65,TRUE,TRUE
4496,FALSE,FALSE,"dog","red",3.67,73,TRUE,TRUE
4497,FALSE,TRUE,"dog","blue",3.97,66,TRUE,TRUE
4498,FALSE,FALSE,"none","blue",2.99,63,FALSE,FALSE
4499,FALSE,FALSE,"cat","green",3.09,67,FALSE,FALSE
4500,TRUE,FALSE,"none","red",3.52,65,FALSE,TRUE
4501,TRUE,FALSE,"dog","blue",2.64,71,TRUE,FALSE
4502,FALSE,FALSE,"none","red",3.99,66,FALSE,TRUE
4503,FALSE,FALSE,"dog","blue",3.22,62,FALSE,FALSE
4504,FALSE,TRUE,"none","orange",3.55,67,TRUE,TRUE
4505,FALSE,FALSE,"fish","green",3.8,65,FALSE,TRUE
4506,FALSE,FALSE,"dog","blue",3.73,65,FALSE,TRUE
4507,FALSE,FALSE,"none","red",2.86,66,FALSE,TRUE
4508,FALSE,TRUE,"none","blue",3.03,68,TRUE,FALSE
4509,FALSE,TRUE,"none","blue",3.97,64,FALSE,TRUE
4510,FALSE,TRUE,"none","blue",2.12,65,FALSE,FALSE
4511,FALSE,FALSE,"none","red",3.86,62,FALSE,FALSE
4512,FALSE,FALSE,"dog","blue",3.99,64,TRUE,TRUE
4513,FALSE,FALSE,"dog","blue",3.74,67,TRUE,TRUE
4514,FALSE,TRUE,"none","red",3.95,68,FALSE,TRUE
4515,TRUE,TRUE,"none","green",3.55,67,FALSE,TRUE
4516,FALSE,TRUE,"dog","red",3.37,68,TRUE,FALSE
4517,FALSE,FALSE,"dog","blue",2.44,62,TRUE,FALSE
4518,TRUE,TRUE,"none","blue",3.71,69,TRUE,FALSE
4519,FALSE,FALSE,"dog","green",3.95,62,TRUE,FALSE
4520,FALSE,FALSE,"none","blue",3.98,70,TRUE,TRUE
4521,FALSE,TRUE,"none","blue",3.59,67,TRUE,TRUE
4522,FALSE,TRUE,"none","red",1.92,73,FALSE,FALSE
4523,FALSE,FALSE,"none","blue",3.38,66,TRUE,TRUE
4524,FALSE,FALSE,"dog","blue",3.65,69,TRUE,TRUE
4525,FALSE,FALSE,"cat","red",3.89,71,TRUE,TRUE
4526,FALSE,FALSE,"dog","green",3.28,66,TRUE,TRUE
4527,FALSE,FALSE,"none","red",2.86,64,TRUE,FALSE
4528,FALSE,FALSE,"dog","green",2.98,69,TRUE,TRUE
4529,FALSE,FALSE,"cat","red",2.49,64,TRUE,TRUE
4530,TRUE,FALSE,"dog","red",2.49,64,FALSE,TRUE
4531,FALSE,FALSE,"dog","red",2.88,66,FALSE,FALSE
4532,FALSE,FALSE,"cat","green",3.33,68,FALSE,TRUE
4533,FALSE,FALSE,"dog","blue",3.75,69,TRUE,TRUE
4534,FALSE,TRUE,"dog","red",2.44,70,TRUE,FALSE
4535,FALSE,FALSE,"none","green",3.12,70,FALSE,TRUE
4536,FALSE,FALSE,"none","blue",3.27,63,TRUE,TRUE
4537,FALSE,FALSE,"none","green",3.61,72,TRUE,TRUE
4538,TRUE,FALSE,"none","green",3.72,70,FALSE,TRUE
4539,FALSE,FALSE,"cat","green",3.9,68,FALSE,TRUE
4540,FALSE,FALSE,"none","red",3.21,71,TRUE,FALSE
4541,FALSE,TRUE,"cat","blue",3.06,65,FALSE,TRUE
4542,TRUE,TRUE,"dog","blue",3.63,61,FALSE,TRUE
4543,FALSE,FALSE,"none","blue",3.1,68,TRUE,TRUE
4544,TRUE,FALSE,"none","orange",3.99,67,FALSE,TRUE
4545,FALSE,FALSE,"dog","green",3.08,63,FALSE,TRUE
4546,FALSE,FALSE,"dog","red",3.82,67,TRUE,TRUE
4547,FALSE,TRUE,"none","red",3.18,66,TRUE,TRUE
4548,TRUE,TRUE,"none","blue",2.51,70,FALSE,FALSE
4549,FALSE,FALSE,"cat","red",3.73,60,FALSE,TRUE
4550,FALSE,FALSE,"dog","blue",3.66,66,FALSE,FALSE
4551,TRUE,TRUE,"dog","blue",3.85,64,FALSE,TRUE
4552,FALSE,TRUE,"none","green",3.99,65,FALSE,TRUE
4553,FALSE,FALSE,"dog","green",3.19,67,FALSE,FALSE
4554,FALSE,TRUE,"dog","blue",3.59,66,FALSE,TRUE
4555,TRUE,FALSE,"none","green",3.88,71,FALSE,TRUE
4556,FALSE,FALSE,"none","green",3.66,72,FALSE,TRUE
4557,FALSE,FALSE,"fish","blue",3.72,72,TRUE,TRUE
4558,FALSE,TRUE,"dog","red",2.92,63,FALSE,FALSE
4559,FALSE,FALSE,"dog","red",2.72,64,TRUE,TRUE
4560,FALSE,TRUE,"none","blue",3.05,68,TRUE,TRUE
4561,FALSE,TRUE,"dog","orange",3.64,66,TRUE,FALSE
4562,TRUE,FALSE,"none","blue",3.7,62,TRUE,TRUE
4563,FALSE,TRUE,"dog","green",3.59,61,TRUE,TRUE
4564,TRUE,TRUE,"none","blue",3.14,64,FALSE,TRUE
4565,FALSE,FALSE,"dog","red",3.32,69,FALSE,TRUE
4566,TRUE,TRUE,"dog","red",2.29,65,FALSE,FALSE
4567,FALSE,FALSE,"fish","red",3.17,68,FALSE,TRUE
